"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"5093";"Parato";"Mirtilla";"Италия";"Ванильные, Песочные, Кремовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Полоска";"390";"Рулон";"/upload/resize_cache/iblock/85b/480_480_240cd750bba9870f18aada2478b24840a/85b4ffb6071e55f4e92b457c4fa13fa9.png"
"5091";"Parato";"Mirtilla";"Италия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/7ac/480_480_240cd750bba9870f18aada2478b24840a/7ac9660eb8629829a683c032b8c0a72c.png"
"50";"Arlin";"Alchimia";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/557/480_480_240cd750bba9870f18aada2478b24840a/5577dda726c487c626f58cfc62e0ff0f.png"
"5095";"Parato";"Mirtilla";"Италия";"Оливковые, Болотные, Фисташковые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Полоска";"2750";"Рулон";"/upload/resize_cache/iblock/300/480_480_240cd750bba9870f18aada2478b24840a/3006a35f237f9351e04aab33a3b9d510.png"
"5094";"Parato";"Mirtilla";"Италия";"Лиловые, Розовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Полоска";"2750";"Рулон";"/upload/resize_cache/iblock/3e8/480_480_240cd750bba9870f18aada2478b24840a/3e8e4bb6a96884db64c65cb6a641df95.png"
"510 axina-blue";"Khroma";"Best of";"Бельгия";;;;;;;;"Рулон";"/upload/iblock/ef3/ef349aa875024a8c31c5fda1a25a8fd0.png"
"5097";"Parato";"Mirtilla";"Италия";"Серые, Лазурные, Синие";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/f14/480_480_240cd750bba9870f18aada2478b24840a/f1475480db1b8f37466669bbba825b5c.png"
"5099";"Parato";"Mirtilla";"Италия";"Бронзовые, Коричневые, Венге";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Полоска";"2750";"Рулон";"/upload/resize_cache/iblock/198/480_480_240cd750bba9870f18aada2478b24840a/198d89811389f2752c620f55afbac6ce.png"
"50-Zephyr";"Covers";"Chroma";"Бельгия";"Васильковые, Синие, Лазурные";"Флизелиновые";"Флизелин";"0,53, Узкие";;"Однотонные, Под штукатурку";"4529";"Рулон";"/upload/resize_cache/iblock/b5a/480_480_240cd750bba9870f18aada2478b24840a/b5a3e01460ac013d5370a130b14c08c6.png"
"Aquarelle 51-Parma";"Covers";"Elements";"Бельгия";"Фиолетовые, Фиалковые, Сливовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Акварель";"1500";"Рулон";"/upload/resize_cache/iblock/dc9/480_480_240cd750bba9870f18aada2478b24840a/dc92272062027f004ea47b58ce69409c.png"
"510000";"Fiona";"Botanic Garden";"Дания";"Серые, Белые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Акварель, Бабочки, Насекомые";"5544";"Рулон";"/upload/resize_cache/iblock/c24/480_480_240cd750bba9870f18aada2478b24840a/c2478943fef95b55787d754460ff4069.jpg"
"510001";"Fiona";"Botanic Garden";"Дания";"Васильковые, Синие, Лиловые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Акварель, Бабочки, Насекомые";"5544";"Рулон";"/upload/resize_cache/iblock/d5e/480_480_240cd750bba9870f18aada2478b24840a/d5e6b46ce4d0d5ff737fdba49c115e01.jpg"
"510002";"Fiona";"Botanic Garden";"Дания";"Белые, Сиреневые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Акварель, Бабочки, Насекомые";"5544";"Рулон";"/upload/resize_cache/iblock/099/480_480_240cd750bba9870f18aada2478b24840a/099f139bd304922f5efe104bab5999ac.jpg"
"510004";"Fiona";"Botanic Garden";"Дания";"Жемчужные, Зелёные, Оливковые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Бабочки, Насекомые, Стрекозы";"5544";"Рулон";"/upload/resize_cache/iblock/17e/480_480_240cd750bba9870f18aada2478b24840a/17efb6dfc599c012088523694ef0b5a8.jpg"
"510005";"Fiona";"Botanic Garden";"Дания";"Серые, Болотные, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Акварель, Бабочки, Насекомые";"5544";"Рулон";"/upload/resize_cache/iblock/0bf/480_480_240cd750bba9870f18aada2478b24840a/0bf20a671fcaae04812c26a386fe30df.jpg"
"510003";"Fiona";"Botanic Garden";"Дания";"Серебристые, Лиловые, Розовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Акварель, Бабочки, Насекомые, Стрекозы";"5544";"Рулон";"/upload/resize_cache/iblock/bd6/480_480_240cd750bba9870f18aada2478b24840a/bd699279ca2228adcdcc4b95572ea6b8.jpg"
"51000";"Midbec";"Blomstermala";"Швеция";"Лимонные, Желтые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"4200";"Рулон";"/upload/resize_cache/iblock/7d4/480_480_240cd750bba9870f18aada2478b24840a/7d445244e361054b47694bc7016d2fcb.png"
"51002";"Casa Mia";"Opal";"США";"Разноцветные, Лавандовые, Голубые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/00c/480_480_240cd750bba9870f18aada2478b24840a/00cb90e51eb40be3a8ae8cdba19ec85b.png"
"51001";"Midbec";"Blomstermala";"Швеция";"Фисташковые, Оливковые, Салатовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/dd8/480_480_240cd750bba9870f18aada2478b24840a/dd81894ccd4f9ae63b641ec4e2ae5807.png"
"5100-25 Рогожка потолочная";"Practic";"Glass Band";"Россия";"Белые";"Стеклообои";"Стеклоткань";"1, Метровые, Широкие";"25";"Под ткань, Рогожка";"250";"Рулон";"/upload/resize_cache/iblock/745/480_480_240cd750bba9870f18aada2478b24840a/745b4db664899213cbd65fd2c2a8d748.png"
"51002";"Midbec";"Blomstermala";"Швеция";"Лиловые, Фисташковые, Болотные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/35a/480_480_240cd750bba9870f18aada2478b24840a/35acc34bf83abeb74fbf3531eca40d95.png"
"51003";"Midbec";"Blomstermala";"Швеция";"Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/a7d/480_480_240cd750bba9870f18aada2478b24840a/a7ddfffcc9d6855c84afe4dec9f27052.png"
"51004";"Midbec";"Blomstermala";"Швеция";"Голубые, Лавандовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/9d2/480_480_240cd750bba9870f18aada2478b24840a/9d21aef765e2fa78edb6d3fbd90487e3.png"
"51005";"Casa Mia";"Opal";"США";"Разноцветные, Желтые, Горчичные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Розы, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/152/480_480_240cd750bba9870f18aada2478b24840a/152f867b9e235b3c60281f0324687b3e.png"
"51005";"Midbec";"Blomstermala";"Швеция";"Голубые, Лавандовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/a6e/480_480_240cd750bba9870f18aada2478b24840a/a6e2b1d25315b02f56e69b9a516b946b.png"
"51006";"Midbec";"Blomstermala";"Швеция";"Оливковые, Зелёные, Фисташковые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/dfb/480_480_240cd750bba9870f18aada2478b24840a/dfb48401eef8e10c2ec25e0b596b8318.png"
"51007";"Midbec";"Blomstermala";"Швеция";"Салатовые, Зелёные, Болотные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/067/480_480_240cd750bba9870f18aada2478b24840a/067991ae62c30e5777962017dfc30004.png"
"51009";"Midbec";"Blomstermala";"Швеция";"Голубые, Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/a19/480_480_240cd750bba9870f18aada2478b24840a/a190ca799cc362425d36074600e292e8.png"
"51008";"Midbec";"Blomstermala";"Швеция";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/361/480_480_240cd750bba9870f18aada2478b24840a/361cfa7924324985261e7bf005e450d8.png"
"51009";"Casa Mia";"Opal";"США";"Разноцветные, Серые, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Розы, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/c1c/480_480_240cd750bba9870f18aada2478b24840a/c1c8f918fceeeca52e2eac4fc1abc7f0.png"
"5101";"Flocart";"Arizona";"Бельгия";;"Флизелиновые";"Флизелин";"0,9";"1";;"3500";"Пог.м.";"/upload/resize_cache/iblock/97e/480_480_240cd750bba9870f18aada2478b24840a/97e01cf31b657606aea4ee3e0b73c410.png"
"510111";"Fiona";"Botanic Garden";"Дания";"Голубые, Лавандовые, Бежевые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"5544";"Рулон";"/upload/resize_cache/iblock/8bf/480_480_240cd750bba9870f18aada2478b24840a/8bf7149c1ea4c0785b7e22e9314e3a5a.jpg"
"510110";"Fiona";"Botanic Garden";"Дания";"Голубые, Лавандовые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"5544";"Рулон";"/upload/resize_cache/iblock/95f/480_480_240cd750bba9870f18aada2478b24840a/95fa8e494337904f1df403dafacd5784.jpg"
"510112";"Fiona";"Botanic Garden";"Дания";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"5544";"Рулон";"/upload/resize_cache/iblock/325/480_480_240cd750bba9870f18aada2478b24840a/325526217bd291a1464d342a1c8a57ff.jpg"
"510113";"Fiona";"Botanic Garden";"Дания";"Синие, Серые, Лазурные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"5544";"Рулон";"/upload/resize_cache/iblock/b93/480_480_240cd750bba9870f18aada2478b24840a/b93deb54851085094cace13778efc829.jpg"
"51010";"Midbec";"Blomstermala";"Швеция";"Горчичные, Синие, Желтые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/b7c/480_480_240cd750bba9870f18aada2478b24840a/b7c3aa4c5d077c4592c5d32ce358686f.png"
"510114";"Fiona";"Botanic Garden";"Дания";"Золотые, Белые, Горчичные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"5544";"Рулон";"/upload/resize_cache/iblock/6d7/480_480_240cd750bba9870f18aada2478b24840a/6d72bb7a95bd16dc73f1f05d7e84110b.jpg"
"51011";"Casa Mia";"Opal";"США";"Бежевые, Ванильные, Разноцветные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Розы, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/df1/480_480_240cd750bba9870f18aada2478b24840a/df1b07730ec53acbc30202f848da6e20.png"
"510115";"Fiona";"Botanic Garden";"Дания";"Красные, Ванильные, Вишнёвые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"5544";"Рулон";"/upload/resize_cache/iblock/eac/480_480_240cd750bba9870f18aada2478b24840a/eac92b77f5281d3effd50bf473314f78.jpg"
"510116";"Fiona";"Botanic Garden";"Дания";"Васильковые, Белые, Синие";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"5544";"Рулон";"/upload/resize_cache/iblock/5df/480_480_240cd750bba9870f18aada2478b24840a/5df7a7cccc346b9a06946cd19930bb2c.jpg"
"510117";"Fiona";"Botanic Garden";"Дания";"Серебристые, Серые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"5544";"Рулон";"/upload/resize_cache/iblock/0f8/480_480_240cd750bba9870f18aada2478b24840a/0f8e0e52b594e1827f5be6e1d720032f.jpg"
"51011";"Midbec";"Blomstermala";"Швеция";"Фисташковые, Салатовые, Лиловые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/662/480_480_240cd750bba9870f18aada2478b24840a/662beb163c1783616e51b582d221ecb5.png"
"51012";"Midbec";"Blomstermala";"Швеция";"Сиреневые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Ромбы, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/a22/480_480_240cd750bba9870f18aada2478b24840a/a22af11afb2fc8fa80e1cecbd0354130.png"
"51013";"Midbec";"Blomstermala";"Швеция";"Бежевые, Жемчужные, Ванильные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Ромбы, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/6f1/480_480_240cd750bba9870f18aada2478b24840a/6f162b64f4d8527dcd264318bc683498.png"
"51017";"Midbec";"Blomstermala";"Швеция";"Жемчужные, Песочные, Кремовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Узор, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/4a2/480_480_240cd750bba9870f18aada2478b24840a/4a26cfb1a88291735fd9f4d3cc7e5e57.png"
"51014";"Midbec";"Blomstermala";"Швеция";"Желтые, Золотые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Ромбы, Узор";"390";"Рулон";"/upload/resize_cache/iblock/77f/480_480_240cd750bba9870f18aada2478b24840a/77fb50e493849468dfd794d763ce99b0.png"
"51015";"Midbec";"Blomstermala";"Швеция";"Серые, Сиреневые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Ромбы, Узор";"390";"Рулон";"/upload/resize_cache/iblock/ac0/480_480_240cd750bba9870f18aada2478b24840a/ac0d76ab672bf0233c98caa8ca4c16ac.png"
"510203";"Aura";"Texture World";"Китай";"Жемчужные, Бежевые, Ванильные";"Виниловые";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/626/480_480_240cd750bba9870f18aada2478b24840a/626ee92d51fcf13bb8076200fe3cca63.png"
